date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-02-20,3.7253521034488726,3.383929613593818,4.089324456884839,44942965112
2025-02-21,3.697146019800825,3.3366031966048593,4.034053162871042,44942965112
2025-02-22,3.668939936152778,3.3461975593006787,3.9958938868157965,44942965112
2025-02-23,3.640733852504731,3.301331024158585,3.959270529128858,44942965112
2025-02-24,3.612527768856684,3.2628577750231362,3.9380616836872884,44942965112
2025-02-25,3.584321685208637,3.27985020342003,3.918211840235269,44942965112
2025-02-26,3.55611560156059,3.2290005348044812,3.9182144780039545,44942965112
2025-02-27,3.5279095179125433,3.2043356171566613,3.851938418086763,44942965112
2025-02-28,3.499703434264496,3.1607514500117624,3.813726277304478,44942965112
2025-03-01,3.4714973506164486,3.137665737368609,3.7767142404901772,44942965112
2025-03-02,3.4432912669684015,3.110762392695262,3.765894841868613,44942965112
2025-03-03,3.4150851833203544,3.0935622549651245,3.748627795837246,44942965112
2025-03-04,3.3868790996723077,3.065840608558778,3.7171231855414884,44942965112
2025-03-05,3.3586730160242606,3.0333347467217093,3.701816159545863,44942965112
2025-03-06,3.3304669323762135,3.001160300382594,3.658664923449825,44942965112
2025-03-07,3.302260848728167,2.9753758647506308,3.6616636104725577,44942965112
2025-03-08,3.274054765080119,2.9503334558655796,3.60390101315361,44942965112
2025-03-09,3.245848681432072,2.9234934120565175,3.5614192612874698,44942965112
2025-03-10,3.217642597784025,2.8956867346858997,3.545780384572315,44942965112
2025-03-11,3.1894365141359784,2.851283098705147,3.5108996287380023,44942965112
2025-03-12,3.161230430487931,2.830526643335001,3.492735825239683,44942965112
2025-03-13,3.133024346839884,2.7958286993626156,3.462182283445881,44942965112
2025-03-14,3.1048182631918375,2.7833589319991656,3.448602611902737,44942965112
2025-03-15,3.07661217954379,2.7274263462965425,3.4067778257598706,44942965112
2025-03-16,3.0484060958957424,2.727020658256509,3.3903930910156603,44942965112
2025-03-17,3.0202000122476957,2.692121795790651,3.360833082689431,44942965112
2025-03-04,64.37840322776539,63.23492542996503,65.54789662252398,15766844963
2025-03-05,70.76506841929418,69.71934468401501,71.87437889871703,15766844963
2025-03-06,77.64861090889735,76.52639820359616,78.74009451356721,15766844963
2025-03-07,84.94665169220136,83.7804076822552,86.14854925941081,15766844963
2025-03-08,92.55833157052004,91.47587263868951,93.6388734654563,15766844963
2025-03-09,100.3655703983961,99.26149978049071,101.4890588141428,15766844963
2025-03-10,108.23486426423403,107.05496158953663,109.27402454898794,15766844963
2025-03-11,116.0195976388852,114.88319141829734,117.13384803497948,15766844963
2025-03-12,123.56283223519067,122.4297682431468,124.72318835071616,15766844963
2025-03-13,130.70051956717975,129.56140555304268,131.81347595615122,15766844963
2025-03-14,137.26507041173966,136.2095005156162,138.30489458909776,15766844963
2025-03-15,143.08920197962908,142.0022410955619,144.2742055973492,15766844963
2025-03-16,148.00997298765196,146.8363992728143,149.01438438744273,15766844963
2025-03-17,151.8729083393865,150.7829833795379,152.98771453872791,15766844963
2025-03-18,154.53610906573496,153.4468897896439,155.7277577253994,15766844963
2025-03-19,155.87423979096374,154.76495722888808,157.10136880001784,15766844963
2025-03-20,155.7822854388837,154.65417073244404,156.9383126690111,15766844963
2025-03-21,154.1789712751583,153.0847966714913,155.37253345942156,15766844963
2025-03-22,151.00974570674123,149.91650256006116,152.08901489586475,15766844963
2025-03-23,146.24923346211853,145.21745640753275,147.3420769569084,15766844963
2025-03-24,139.90307770536808,138.7361423042934,141.03468218952838,15766844963
2025-03-25,132.00910306579328,130.9200046991452,133.16147322631096,15766844963
2025-03-26,122.63774718912816,121.60925050608317,123.72228158503377,15766844963
2025-03-27,111.89172586548197,110.75631190536232,112.97837744564181,15766844963
2025-03-28,99.90491563580034,98.8069169614057,100.96666563494338,15766844963
2025-03-29,86.84045754465103,85.74450630277394,87.95027699229237,15766844963
2025-03-30,72.88810588037428,71.78372193638856,74.00302485498602,15766844963
2025-03-31,58.2608657935437,57.112059034044094,59.33997931368653,15766844963
2025-01-14,2.2010666809636312,1.6044723050363412,2.7663305756384875,45132580164
2025-01-15,2.39872572894102,1.7678487718263283,2.996549316281471,45132580164
2025-01-16,2.596384776918409,1.987649008236767,3.1313700600381806,45132580164
2025-01-17,2.7940438248958017,2.1766000817061006,3.4071333108751953,45132580164
2025-01-18,2.9917028728731943,2.3772390514410113,3.578268054199094,45132580164
2025-01-19,3.1893619208505832,2.621347675712726,3.770367555553071,45132580164
2025-01-20,3.387020968827972,2.782713166682476,4.010916251011721,45132580164
2025-01-21,3.584680016805361,3.060405341362754,4.174556101097857,45132580164
2025-01-22,3.78233906478275,3.216727574764901,4.360390721334954,45132580164
2025-01-23,3.9799981127601427,3.38033084218364,4.588520407236242,45132580164
2025-01-24,4.177657160737532,3.5561398803374438,4.760485575876849,45132580164
2025-01-25,4.375316208714921,3.760101526217821,4.978454757222565,45132580164
2025-01-26,4.57297525669231,4.029687515091104,5.1555289823052295,45132580164
2025-01-27,4.770634304669699,4.160341592547666,5.3431915378567405,45132580164
2025-01-28,4.968293352647088,4.34528577104196,5.546860954340715,45132580164
2025-01-29,5.165952400624477,4.546352499111697,5.744771791418802,45132580164
2025-01-30,5.363611448601873,4.739040907145109,5.918581316309811,45132580164
2025-01-31,5.561270496579262,4.939774986806524,6.183626910071516,45132580164
2025-02-01,5.758929544556651,5.14302016073795,6.3244444157942885,45132580164
2025-02-02,5.95658859253404,5.371093242745694,6.5421981778909,45132580164
2025-02-03,6.154247640511429,5.496591572411549,6.772884660373615,45132580164
2025-02-04,6.351906688488818,5.740054333316749,6.9457819516188035,45132580164
2025-02-05,6.54956573646621,5.91567748017347,7.140108376911414,45132580164
2025-02-06,6.747224784443599,6.179437004979525,7.345686314413315,45132580164
2025-02-07,6.944883832420988,6.322488425798049,7.564462614943498,45132580164
2025-02-08,7.142542880398377,6.55502208218411,7.771493912760944,45132580164
2025-02-09,7.34020192837577,6.757839113905444,7.96694180227588,45132580164
2025-02-10,7.5378609763531585,6.907902269508116,8.120767921874489,45132580164
2025-02-25,1.936474222804125,0.10721163208079318,3.4748165668309148,45132656942
2025-02-26,1.8864969295776692,0.2990073568674131,3.5480164192098607,45132656942
2025-02-27,1.8365196363512162,0.07793907958780784,3.4765598304448786,45132656942
2025-02-28,1.7865423431247605,0.23240464726345636,3.509043819567258,45132656942
2025-03-01,1.7365650498983047,0.10254178797041166,3.354488547823493,45132656942
2025-03-02,1.68658775667185,0.014105401984219283,3.439146120440499,45132656942
2025-03-03,1.636610463445396,-0.18770357859056946,3.283246649861133,45132656942
